MASKED_STUDENT_ID,CUM_GPA
LNF9A3OG,2.68
BLXVH4QV,3.83
FPB7D18Y,3.45
AUKGZDZW,3.21
RPDJYOVP,3.15
VOAL2D8N,2.3
JZ5BRNLS,4.0
X3PVZHFY,3.83
KORE8AIZ,2.35
IGXVOPVK,2.57
LLVBVSIV,2.08
XAUGRPCH,2.78
VE4KXBUS,2.67
B1DNOFYU,3.24
PMPMSJAC,2.47
4IRSOLIX,2.12
ARKYP5DL,2.65
XP1TFZ3Y,3.27
FQCAHQJ2,2.99
6SO9BZB3,2.83
HIHKSFWS,2.41
YYW6DDG2,3.03
WH8G7WRH,2.98
FZCNXP2V,2.76
CIN4ZA1E,2.4
2CVDVF89,3.1
IIRXBUIQ,2.21
CXMOC3BC,2.21
XBHZ7N2V,2.69
LIMRCHET,2.85
NUEFLZPH,2.71
DYAAAUYD,2.85
IGQAX4RF,2.9
GEWGLVAY,3.21
DFJ4C6XA,2.7
KW8VRVKE,2.93
BCWOQBYW,3.06
EVKQJKSZ,2.29
4KLBLLWT,3.12
SIAODKFI,3.29
D6ABZQGS,2.86
7KHJIIJI,2.64
IMNSQQBT,2.97
2IZOX5DE,2.36
FQPKGSOB,2.79
VA5HKAHU,2.64
LH3F6MXJ,3.0
QFUHHZYA,2.7
XK66PMNW,3.15
PDIN2WLU,2.83
9LJA842N,3.65
1EVRPPY5,3.33
W9F4PP7U,3.35
YAWBPTVZ,2.66
BLHJXWKA,3.1
XSEHIGTI,3.24
JK1XLOOI,3.76
AWIIJPBP,3.63
7GABB9SP,2.96
G4YZHGE8,2.13
CVEPW97L,2.97
LBOCDPBJ,3.31
SMAA4QKF,3.43
AZMGJ7OE,2.99
4XRHKEBR,2.97
K7PBQVXJ,2.44
XAP75I5U,3.1
BVCX9XRA,3.75
OVUR9O6C,2.9
4EWXR7MN,2.78
4UPLKDGY,3.51
QRPKUBSY,2.68
XD1HHNNG,3.38
EXAJIUKH,3.52
VTLGHKTJ,3.17
RKSFUMIK,3.23
EWGEWSAH,3.29
NBEGUCPM,2.32
MCHGW7AE,3.78
UTJSR4VB,3.2
RT7FN7G9,3.39
PRCSTC1G,3.37
C6RJ8SOH,2.89
DXIUF1IC,2.21
PTWUQM6B,2.49
51A56XCD,2.81
F5QVB1O5,2.65
HLUERTPQ,2.65
9GPCPXAW,2.82
PUSDX8UA,3.08
DMDINFY4,3.13
XQ4SHPVH,3.73
QHVG9IJ3,2.31
MFFK7GXR,3.09
JGNPNMVN,3.42
SQQNAZ76,2.78
M4QEFJWX,3.29
LAJPFUUG,3.93
1NDRSRG9,3.36
MJW5FPOC,3.31
4QPKFBSV,3.27
LSNYAGB1,3.24
RNYMFA2L,2.21
3UYXCE5O,4.0
WNCTW5W9,3.85
RW1XQO9O,2.53
S885NZ5K,2.89
JOU2XBEX,2.72
LOGMBLEL,2.96
8N3M9ZKQ,2.89
R1WGWJVE,3.09
COSBH1NJ,2.89
UGWKKNZE,2.53
7OHR5RDU,2.38
DPET7MHW,2.57
VESTFQEE,2.62
RQGYCKBI,2.39
GCD1FHJI,2.31
K2NE8AZL,2.96
FXO6HYNG,2.47
WI1HGC3K,2.86
SUAVQU4T,3.4
MQHBTTPL,2.34
GLPI9UHV,3.13
KJQHEDN4,3.1
JIUCQEUK,2.63
HMUI8KYH,2.83
KJH2BB4J,3.56
Y6BBOHSG,3.67
CKERROSR,3.01
ECPYXACC,3.05
ZQAJA19X,2.76
ZKC77JSY,2.76
QSJVCKY6,3.06
UCNI6I3L,2.72
ULQQ545H,2.99
CRHNTENC,2.34
CBLOZLSZ,3.45
A2KEFWRV,3.03
EJNGS3K8,3.19
IKRWLIKD,2.82
OALIGAJQ,2.9
PVXXZYPD,2.57
FI18TS8V,2.94
AKPO2WLP,2.15
5S8XJORH,3.38
5FOYR62M,3.07
DXVV85DF,3.2
XKFUEO27,3.74
JIQZRWLC,3.19
WSHNGWBL,2.57
DBQV1I9L,3.15
V4VDIF3T,3.59
PNYUHTXJ,3.71
SUQFI3LU,2.92
LHCI2SBS,2.47
IW7BWWVE,3.18
Y5LUJCLZ,2.83
G2ABLEJP,2.58
AJQT2H8A,2.33
UL6GHFQ9,2.72
PKBKGBDJ,2.53
NII1CKXI,2.46
8SMR3CUO,2.56
QXBRHQDH,2.68
S5VHXLZC,3.57
RT5PYBDB,2.93
F4F4M95F,2.85
PWJI7NEI,2.57
LJOYQB6H,3.5
BN6TMOJO,2.7
FGCWU27Z,2.86
QIN7349S,3.07
CAIGJA6X,3.25
RMV8MQWC,2.29
3KDHZ1O1,3.6
XBTEJ1FO,2.65
PW6HPEP9,3.04
QLUTCY6I,3.33
EEOFRORB,2.92
CEVVAYKC,2.9
CL6IKDWB,2.54
BVGAOF3A,3.3
FNDPU5KZ,3.68
WUUJXJ84,2.84
WI9E84PN,2.9
JWZTB3O1,2.63
LMZMCUAE,2.93
ZUG6WGLJ,2.51
TY3KTMAH,2.63
HJV748EC,3.03
NNYX2P1D,2.63
TIRPJTKN,3.53
ISPYQMA4,2.97
G2WY6O2X,3.21
FQXCWWIP,3.12
OLNZASLV,3.13
XFJFTLG6,3.29
LH3VRNJZ,3.19
XTODBGJF,3.0
EDI3P9DM,2.6
3DVXYUMQ,3.22
HGWQHSFQ,2.82
5WMEWTPI,3.38
KPGGQRBC,3.33
PYQUZKHV,2.47
IMDLSTA5,3.22
SGTGRRLA,3.09
CZAQLIJK,2.91
SYPSFY2L,3.33
LSJSDFDW,3.35
FSJ4DROU,2.66
XZA1A2QR,2.5
A9OPS2CJ,3.19
7SERIUYP,2.63
Y4LHO1RL,2.61
XLNSWEGX,3.09
LPGFO5KZ,3.09
TZXTZNHV,3.41
MLBQOJZR,2.97
CEX4HRMJ,2.81
KMKBDZ9X,3.18
4HTSBWZB,3.26
LBIZOT2R,3.0
GOCLYMEJ,3.56
XMLCFEYA,3.0
JHSB64NC,3.25
QRQXB341,3.32
USWYCGIQ,3.5
9E6PMXG3,2.94
YYBNKQT2,2.87
NRVVXTOB,2.46
DJ4P1BRJ,3.32
5GNJFGHT,3.09
YS6ZCISL,3.13
YQCB9FJA,3.58
KX5HZU9K,3.83
OENT38FR,3.01
KHGTGGGA,3.33
3JFSKFWR,3.5
SN7U3IG8,3.16
XBPCCWFZ,3.28
JWW74XLF,2.94
ZGYRPK1Q,3.24
KVIAFHEK,3.85
QK9SPAV2,3.99
FQFJEACX,3.23
QFURWNBG,2.97
ZJHO2IXT,3.61
JWIUDJ8R,3.84
6QEVOBJ3,2.96
Z1JLZ5GG,2.74
JMDZDOTZ,3.31
CG43OFZ3,3.04
IAHVGTAH,2.76
9BUVXL13,3.13
OL12DJPV,3.39
HEFJID2I,2.68
JYDLVQFZ,3.49
JMODDJZB,2.73
EFVLKGX8,3.05
1ELLDXGU,3.19
YKF9AIEE,3.53
VXVF55AL,3.16
HCEEQKCD,3.45
1VZBGUUT,2.17
X3RI6BBG,2.61
2EPCNIGM,3.05
FROB76SJ,3.2
T4JEEV9C,2.93
DXVZ9WLF,2.69
9CBCTXDH,3.48
5FNFISYX,3.01
LTDPDHAF,3.01
C831MALL,3.2
1DZI6EO4,2.37
9STLWQQ4,3.1
NTRKVRSI,3.13
8V8LSFT4,3.23
P5Q1JSKC,3.55
PILQOUL2,2.18
PEWRDC6I,2.65
CTKHFXXX,2.79
UW3LWIK7,2.54
DQWJLNHG,3.07
UC7R7LVV,3.06
MEHNKNTF,2.16
MLDOEGDE,2.31
HLPSRJA7,2.41
ERRG3GQH,2.59
IIRGDELB,2.47
8CNER34C,3.19
2KDM5UAJ,3.16
KDN5PIHJ,2.94
WKUM8YA1,2.88
I7SJ7WQE,2.41
KEBVJFQL,2.81
FPJOZSPN,3.44
GEOFEDGC,2.81
JBHWJOLM,2.81
NBSP7AEI,2.34
FACKVZ5H,3.27
E95I6JOK,3.44
MUOWSZ1L,2.85
IJOXAFFK,3.35
Y9IXWWEJ,3.16
HYROW4JF,2.66
MWTOCERO,2.97
JIQF45MJ,3.43
WAYWJZF1,3.0
1RGK7RZI,3.0
QINVIHOE,3.22
EOMKAPXN,2.63
UCSMYSDW,2.77
MPGOHAE6,3.0
SRMXHB7U,2.88
OXU1JWBL,3.63
DX2OTBMP,3.22
IQ1GEKDF,2.34
IOJ9Y58H,2.59
PG1C9LPZ,2.94
HUKNIG9G,3.0
QIZT9MNO,2.69
ZHUPQLCD,2.53
UK1FEAJH,3.67
ZP4EERG5,3.42
TP4L22YT,3.18
NPYLRKYH,3.65
TJY6OY2L,3.83
UCIXLEUE,2.91
Y2KKGM7J,3.33
FQOQEK8T,2.91
VBRVGVIV,3.15
CWFPRSHU,2.28
QRQQNNUO,2.92
L9FE5TXE,2.79
HBLZ7PQX,2.93
ZJCBYMZ1,2.26
MM1QNKJA,3.15
CUUEC5YN,3.33
QFOEGHHI,2.79
BLCHGXCV,2.86
MTVZGVDH,3.0
ECVLYPMP,3.6
N8GEIEYE,2.82
JJPRZOH9,3.24
C4W7UC29,3.42
DKJNGKFI,3.52
1D9PW53L,3.13
FDFUHXUS,3.4
1SRRVQ3G,3.1
7CN8AITT,3.5
EWVWYVFE,2.25
HHGYLCMM,3.4
OURF41CB,3.25
VASPJLXX,2.97
CWGVJBWQ,3.27
EAIMHFOJ,3.58
RMZHS1F1,3.5
P9ZYQWVQ,3.41
PZRRBVAX,3.44
OP3EBDYJ,3.68
BX6VXPGB,3.27
XOQ5GSYB,3.58
7L3QO5U8,2.65
WGOBA3DQ,2.77
EQZK4NPO,3.34
MKY6FBYK,3.05
LPWXORGO,2.72
IQOEQFCS,2.72
5AKEH1CG,2.65
1UK1KJFB,3.05
YJAI7HGH,2.58
YIFWWY5M,2.38
4O49IKZF,3.53
JAAALODP,2.47
35QLFULT,2.83
BZJPWZHZ,3.04
7JLT5GYE,3.25
GPTMSLQQ,2.5
NAPKKCJS,2.28
UQWRJMV9,3.0
UEUW3L5F,2.83
9KYRTC6B,2.19
N2BHEYER,2.96
LROGHJTL,2.96
IY2UPVQK,3.27
TVS3JBJK,2.75
GTE4UEYG,2.83
LYETNFK5,2.8
XRXV17VN,3.28
ZVEUC3P7,3.18
Y3W9R3VB,2.19
HKEI2SVL,2.53
LBRPPCCO,2.83
KIFQZAPV,3.38
UOVEEWYZ,3.77
RGAWMAMU,2.94
IGLLFEW9,2.15
YUWGRREN,3.69
JBY2PQIV,2.61
PCMUPONA,2.89
ZFFASJCF,2.63
QEIHRETK,2.89
H8UQD8NJ,2.37
5NZZUK65,2.91
SQNCZ4UJ,2.87
JPJGCTQF,3.57
KQ6V3ZBM,3.29
WO3CIF3B,3.24
I9FEIRFJ,2.91
GAHCEKCH,2.91
VXQOI6ZU,3.35
15MNX9BH,3.66
FTTOEOMF,3.62
HPZXIGWG,3.51
MMPLOUJP,3.26
DO2LMCHM,3.22
MOY4NZTJ,2.51
7LZRYHC3,3.3
SH8FMEV6,3.93
9LUILJT4,2.43
LIPCYTAF,2.53
HSTTCT2I,2.78
M4KR32HL,3.36
B8YWZGKK,2.54
4SRUHMPR,2.72
9WUKG9AU,2.98
FR5Y5TXA,2.58
3XXJZZVF,2.09
TJXWM1OZ,3.75
HCANNEM6,2.72
YCSURQFT,2.86
HLXTDSSM,2.94
EUQGNVZF,3.31
LPGMNWG7,2.96
ZIOERJ8X,3.0
FKQCYSHX,2.86
LGI1BK5F,2.46
83HQIJPU,3.04
AMUKKP2N,2.36
ASJDPLEM,2.73
T8G3BGB5,2.89
RH5VXZKE,3.06
QGCHQ3DP,2.91
NAXWMJVS,2.73
PSYGQSJR,2.76
6J1QXV3K,2.68
BGEXQJNP,3.0
FGCNQ4XV,3.16
CNSYRXJO,3.58
NSESPJSL,3.15
SIC2ZTMM,3.0
QKR6GXSZ,2.91
RALULOKQ,3.43
XD49LP3G,2.36
SHORE3OM,2.82
HAR5DFQ8,3.11
GCF8HJR6,2.75
Q9AW3B8S,3.64
LHEHIVGF,2.5
9X7CSZDI,3.29
TJEESIDD,2.39
QQVWVGOG,3.96
LOVM9EOU,3.17
QYENKBPM,2.83
L9LQOPIA,3.49
KCVR94YA,2.71
RSGKS7DU,3.83
SMBEHANK,2.58
APCI2EYP,2.48
CU7PCWQL,2.64
RRWYUNQZ,3.31
2TRXDZXS,2.73
TUJT1L5I,2.94
DXUMDJAG,3.54
RDO8M7SS,2.15
8MMPJBQM,2.18
8LOVDU4Y,2.69
JA18JTPA,2.23
KEHD1UHN,2.87
ACTTAEWB,2.77
Z734R7VL,2.67
GGTLJJBB,2.96
RPRBXTFO,2.72
RA46YTKM,2.66
OVBQUMYO,2.74
FOL6MNA5,3.16
XU7VJYCV,2.5
HXIFABLH,2.89
TIKD16CL,2.15
2DUUWD6I,2.64
BBUGJCLE,2.79
UCSAQIDB,2.95
8BAE1Z3U,3.13
CWFEH4BS,2.54
MDIBHGO9,2.14
FPCW37WM,3.27
PWZWQWWM,2.6
X7E75AY6,2.98
AWDHAMV3,3.11
JUW2B2VU,2.83
KOOFMXTD,3.51
KNLLBJCO,2.84
ISZCR49J,2.67
WI5HXN9I,2.58
WNLA6LVQ,2.64
XHZAIFPV,2.07
WGODO9WS,3.24
1UTOSRZC,2.5
7ITLSLJF,4.0
FMMVE17P,2.66
IKGA5YV5,3.26
NTKSVSUQ,3.36
ONOBSJTR,2.37
TYWNHSTA,3.21
KFGFOTYL,3.19
YY94SQLJ,3.5
XU5T7WLQ,2.89
GY4QPNK1,2.58
KSPFE714,3.49
YAFFNJQ2,3.43
ZZFI5F2N,3.41
SYK9ZKJW,2.43
QLIQ93HK,3.51
WZBVCCOO,3.04
WE8FJSIE,3.55
SHNDHV2B,3.02
WOONVD6A,3.48
FGTE1C6O,2.68
CAYG1STB,3.47
SN8TBAL8,3.47
ONPTU2VX,3.75
38TYDNGK,2.49
4KPCPCFU,3.35
FDNNKMHS,3.83
S1MALRYD,2.86
5JDWWVOI,2.96
UXDBVWLO,2.83
G1LFQSL7,3.64
F8EL5IAC,3.33
KJCO8E5I,3.51
VNUPNE7V,3.36
EHTJHDF9,3.89
FKGUY699,2.86
TFGZSLPM,3.64
8AYXSBZF,2.43
PWBON2LY,3.09
QGG6I6FV,2.67
OZR8VDDQ,2.86
MOPPARGM,3.04
JWDGPKF5,2.92
HORXTJWH,3.08
T7DV6ZRO,2.53
BEMGKVTN,2.3
ONVMNTWM,3.1
MMKWXCXI,3.42
KNIAUBHJ,2.5
WEYNAQZE,2.21
RAXEK2OV,3.4
UUMITCN6,3.18
OTGWHIH6,3.21
MQRIEMMS,3.16
BA3VK4EM,3.21
ABBVMJYM,2.75
EULX4UDH,2.72
H4XJHWYM,3.19
HWRGUNM7,2.46
UJDNRVHV,2.68
ETXWJUPT,2.32
I1QXOPGZ,3.37
FVYBH8YU,3.09
LACSGYEA,2.97
IRHWHKLZ,2.92
KJUNPHO9,3.0
X8ZKZ5HB,3.6
4UVECLDV,3.39
WM1WY9JW,2.98
CT7CTBWF,3.04
KDZUGQR5,3.47
KNYKO5DG,3.52
AEIYAUFQ,2.65
2NBRXAVV,2.36
MWECV2ND,3.07
CRRTWIEC,3.36
YU5LBGDF,2.63
LYTRCZHG,3.47
VANIEOKY,3.46
OLXZ9XPV,2.47
OJ1GJHIB,3.13
E2A1OP9R,3.4
3YWIFFFG,2.72
NXDYVWAT,3.02
AFUWV7BE,3.49
26YT8CVF,3.23
AKOWVGUA,3.2
S972I7OG,2.99
P6M6R9MD,3.1
ZKY8Z98E,3.45
XN5RLVBY,2.77
GSE5RPYO,3.03
YQFDXA8E,2.81
CEZR7SHP,3.35
BPXVWEZI,3.17
HPCTFB2V,3.36
Q9WAXN6H,3.25
675CPXXA,3.14
S5GKFMWR,3.34
UEG2IGNV,3.21
UET22JKX,3.36
TFEORW9C,3.25
GXJNACMA,3.43
2JTQIAEL,3.29
MJJDYNE1,3.0
1DJOF4GU,3.43
RMF1CO2T,3.33
CGGCB65L,3.25
SC7MBBRT,3.43
IAGV2DMD,3.29
IGFZD3DJ,3.43
KDWXSBND,3.21
HINEAGJO,2.92
61JHGYMA,3.21
W2AOL8HP,3.8
TMSBGABB,2.64
VAVJSOFG,3.75
7CIOFWNR,3.0
445NOH11,2.5
LXOPNLLA,3.07
SAHWLYLO,3.8
C6USJL58,3.57
XPK47DWJ,3.1
ITCXWSHG,3.7
GIYGVNRX,2.83
FIZJB8BY,2.97
SPWVSKNY,2.96
TCLJEUHY,2.97
L4VSUFFU,3.4
TKP8IDS7,3.6
H56IIOIC,3.25
MYDJNV4Y,3.17
CFYKYOUJ,3.08
2DNNHDZZ,3.17
PUIUGTH3,3.25
JSFMIMVO,2.56
UBEEOLXM,3.25
UETLKIAF,3.0
WZIPTDAD,3.33
OF9WVA3Q,3.17
7ZDIGZFA,2.83
V33Z7WUH,3.5
EXXE3GLY,3.25
AEW2BNKN,3.15
TW6FUHSR,3.0
4K1HCOU8,3.41
IBTYQOQO,2.33
GN3I4DFG,3.01
YPE1KH4L,2.35
HIGEC4VB,3.12
GQGYQDV7,3.01
6BWKZ9ZO,3.53
XRHTPXVC,3.76
LA1IZBMM,2.94
OV2YVRVI,3.64
TBPYUGZG,3.28
D4CY2ERY,3.71
FWGFTYEQ,3.07
X88ITULZ,3.1
ZIVFR7IK,3.15
FKIUATUX,3.26
SNS9SLYC,3.36
EHEGBYCY,3.21
IL2IAO8S,3.29
KIKBPWBZ,2.93
ZOPRNGVO,2.83
BGWDBVUI,2.86
B2BCMCED,2.79
XMLIWLMU,2.9
MHPX7RWF,3.07
DW2WVHRG,3.0
NOFZN4VW,3.07
MJE4HH9D,2.75
KTFYT1AK,3.39
YCXIKRXX,3.0
ECACEOUD,3.76
HMWI4MX1,2.88
SLSJH31C,3.0
SSLTEJQO,3.25
ZPTPVDLA,3.29
WLXOMTAE,2.8
WWEBLBHZ,3.42
DKCZOMSV,3.26
JOQLEQKL,3.59
YPBFUITT,3.58
TZ1WYAG4,3.18
LCRAIHBK,3.25
5CTQUEIM,3.45
3DYMXKQC,3.63
YPRBL68T,3.64
R7HTAEAE,3.34
ATBF1IKM,3.17
F59LRI2Y,3.0
WKRJUKGW,3.5
JCHGKW9X,2.25
CEXPFWGT,3.25
VPG2MGNK,3.33
L66X8TPC,3.42
8ONHXPAB,2.5
XFDZL5IO,3.0
ZBTCRPU9,2.71
RCICEYUZ,2.93
ZPISHB1K,2.42
QCJ8T4DI,2.1
BS9IKUZB,2.08
D3C3IBAM,3.45
FK5UM1WL,2.74
8ZTNY71K,3.04
VWNPVHO5,2.61
BLWS7RPK,3.08
TRJ4KXPC,2.52
MDRAZVLM,3.31
72WTAZTO,3.58
PXMMNFL7,2.1
ERNLDEXX,2.6
SFGAEFPB,3.27
MYM6X5PU,3.24
GZVRLNFP,3.36
XYTOPRQV,2.93
UCCODC3O,3.03
5BYIPFTM,2.52
VN56RCOD,3.1
DIXCAR9T,2.88
QBJKI9LV,2.47
SZEOZXW2,3.32
GOTOH1CP,3.53
X2UQL8VI,3.12
VIYHVCWM,2.48
PK2YTQ2E,2.33
ZQCBZMAZ,2.95
3RZO8KAL,2.94
PEGIT6FT,2.37
HOQXGDTN,3.23
ALEGOEDY,3.54
KOIWLY5F,3.08
C3RG6TMX,3.67
CEKTVDOX,3.26
S2PZGLLJ,2.5
GIUFAOQT,3.0
AXDVAZDA,3.0
SYUIWDLF,3.33
IUIXQ3C3,2.72
THJ1LWHZ,3.88
PNUJ5KAK,3.03
TEYALUSU,2.62
K6VDK8L4,3.36
5HF76ZCS,2.72
POACCXXY,3.2
KNMRMLEL,2.6
WKVKXWZB,3.4
DNADJBML,3.5
BPU51CHI,3.6
PFGHC15X,3.7
CGV8IUKT,3.88
ZKHGBW3R,2.88
X96VXAYQ,3.33
PMCLDDRW,3.0
E8WOXBJX,2.92
JC8HQORD,2.83
EHGMKKNQ,3.0
JJPSQ5JQ,4.0
UCCQIXZJ,2.83
425RSPE7,2.1
EP3OCJC7,3.67
V44PTECD,3.3
Q3WTJZYN,3.29
R6HGVTMW,2.64
FCJUSFBY,2.1
XV6XSXVL,2.8
8UFXSWOU,3.1
P6PH25QK,3.25
NAZG4NIF,3.0
ZUBVXJGJ,4.0
KCXJZLYR,3.0
PGRQ1CRJ,3.83
DYT7GMC9,3.8
L9ABF7V6,2.83
HAXKGRFJ,3.25
EQMORXZY,3.17
FBVWDIBW,3.33
USVRQTRX,3.1
YYLKSNG1,2.5
GWQRHRZK,2.5
LD2OVWOS,3.21
GVBFJORY,2.5
CKO5WXFW,2.6
VGBTFZGM,3.4
JJMMDRMZ,2.25
BF1V783K,2.92
FHDLOZPJ,4.0
VPABRWQH,3.35
EEXRNOEN,3.64
SU3WW1N2,3.4
RBW9CQJT,3.0
M8FZHWU2,3.3
NK1KJS7V,3.42
J3CVWAFW,3.5
1ZHTA5SK,3.16
IZOXP89R,2.4
TXE8FJS6,3.17
KK1BYCBX,2.75
HIJ9H58B,3.68
WISMZAND,3.42
HKWELKQK,3.1
7GCBEFMK,2.5
HIYH6M5V,3.33
BM9RMF7R,3.15
MPRR43YO,2.71
8YIPVNFX,3.3
OE9JI7UK,3.06
LI92B867,3.5
4DXMWER6,3.6
E7OHUIYG,2.1
JTIIV2XQ,3.0
8HITIUBZ,2.6
2SQQ1UYR,3.17
O8YCHWDL,2.5
KFGFZJZ5,3.92
BFP4JU22,2.67
PNPQ3CQG,2.92
IPQT6WIO,3.25
DB8MI7XE,2.72
DSFYV87U,3.21
ZCD76DBX,3.44
JS7ZV28V,3.42
CHGSIBLV,3.17
WGBL3FSF,2.63
X2ENRMRW,2.1
A2Z4HE7Q,2.7
P6FEWUOR,3.1
B89CABUA,3.5
HVLZF4VR,3.5
XYID1IIR,3.29
QOEHMN56,3.67
PMKQ9AZN,3.86
EYQPEAJE,4.0
ZEMRSI5V,3.5
DNMKUQMM,3.0
ZJ9IBBFY,3.13
EGYNGF3X,3.08
TNBTCJUQ,3.21
EM4XITZ4,3.17
BFBZ8ILM,3.13
GV6AAJCJ,3.4
BLUVK8RG,3.15
GDSHXKYI,3.7
9VWTBECV,3.06
16QEFCAV,4.0
PYJY4GWB,3.68
PUDJIP8Y,2.92
2YUMSHV9,3.25
URNLAZF2,3.25
XOZX7VTG,3.34
FHXTWYBC,3.36
PVN2BQAF,2.79
D2PSNNYC,3.2
Z1EWYYJY,3.33
EWRR1GBO,2.83
2UJAAGBF,3.6
KU4HEKGS,3.07
IHVKZJ83,3.17
BZYYSF7I,3.3
L7WURGBD,3.33
MGBPB82O,2.79
NSVXLWWP,3.75
DNERLYDE,2.81
W2KGIKPF,3.0
YDUJLZWM,3.3
DDXLWYOQ,3.1
IJ9OLUDF,3.09
ZLCUIGKP,3.25
62NMO6K6,3.3
MIIFASBU,3.08
VLEGG8PJ,2.89
1E4LBOBI,3.57
YVRMNCHR,3.14
YYOZZYYJ,3.86
GJRYWTLI,3.07
GOQNDTDQ,3.17
DDFV434W,3.08
4PJ6DW36,3.5
L7SZRNZV,3.5
IAH4DXE8,3.36
FHXO9SVG,2.97
U9PJJ2SF,2.4
BSZVHDMS,4.0
VNFS3XTD,3.58
D3TZZJOC,3.17
FLBJ2B1J,3.0
IT5BAJK8,3.5
I5WDAS2Q,3.25
PLGZJBHM,3.27
PGMJBY3O,3.4
KXZFLWRQ,2.6
2ADAJYRF,2.64
ZXLX9O2R,3.17
JURG4WM4,2.75
47BPZYPC,3.42
ZEPUXKWV,3.57
UNXRESOC,3.17
HHFYNEGG,3.25
LVLDUVBX,3.3
KLIGPWXG,2.67
BXJDDLHN,3.69
27CCCG2V,2.71
EIKEUV15,3.0
PALQMHHQ,3.0
JEHDLWG8,3.33
EUREFSGL,3.14
8TOFJXVU,3.14
FONSQNYR,3.3
MKHVZSND,2.42
UQQQXKF7,2.82
6JULGIZ7,3.79
9UTNOEGJ,3.33
46UZEKEE,2.5
TL6SFUMJ,2.75
3QEAKIBE,3.21
BJXBGHLN,3.0
EETUYGRV,3.64
MDYDYSXW,2.24
G6XIFLDM,2.27
MCGENWFD,2.79
IGEWCLMZ,3.2
GBLG8FZJ,3.38
RASJOXQJ,3.43
3GHFTKHY,3.86
RJWKVDGT,3.0
A6BK8CQZ,3.07
1QANJXYF,2.2
NFXYBHHF,3.86
VNH3GEA4,3.33
M7UUCCRC,3.24
DWKO2H9J,2.7
5EDYDFPB,3.4
RKWZLSKD,2.8
FNW9TLDK,3.0
ZEQCDVAK,3.0
ZNBMPQCY,3.0
I9OF2IJN,3.0
SRXC3JF8,3.07
MIGJXNQH,3.14
NH3BPWQK,3.42
CPR4OPTC,3.5
R9DDOFQI,3.12
3JUEZR1C,2.8
TDWGTQNE,2.92
AUFHZEMZ,2.7
SE6OCGMY,3.14
7TFFMIGK,3.5
2J9TOEMM,3.1
GOBE6XQ7,3.2
KGSLO6BD,4.0
96HPPLNZ,3.5
CNXJ63HO,3.21
QAFOQJTG,3.43
VGKX8IEZ,2.65
EICN6WFS,3.21
CFIHBIHQ,3.12
SQ2ITHXS,2.29
PG4IRHEN,2.71
4MU7GEDP,2.4
AC3AYOFH,3.6
LSLVDYIW,3.64
ECZUE28T,3.07
GMFDLOMD,2.93
WKS3D8SG,3.5
ZOHQKCH6,3.57
WTKVJY5G,3.36
XLEPVBNR,2.86
OOIBE2KO,3.0
6S3IZTEK,3.5
93XGQXGL,3.29
MNQMOOKF,2.75
JWHXFLRB,3.25
AZULERQO,2.47
EWZUG8MC,2.36
FIGGBSS5,3.42
TKENNLZO,3.33
6YGECMSG,3.5
XMEHGE6N,3.29
JWX7YSSC,3.46
C4EAUCTO,3.14
PJLQHPLF,3.33
N5CHZJZJ,3.21
QYKMEPR8,3.4
8QECZOPK,3.14
ZWJ7KI2B,2.63
4VJRNJEW,3.33
QXBI868Y,3.0
J9LHMKQU,3.2
YWDP6XN6,3.13
RFVQJHUZ,3.5
FIJFJFV8,3.2
SGV4AIC9,3.21
PKVIKIIP,3.29
LPSU9LFK,3.2
NEGD5T3W,3.36
ZR4T64FD,2.29
GHJGG1DD,3.28
TZDYFTOG,2.5
LH8SK8AJ,3.1
UHMB8B2V,3.0
SYC2ZISH,2.9
7SWRFZ62,2.8
LGKLJYPO,3.42
FL8VE9KL,3.5
HFXTXELZ,3.2
NX9B1BPM,3.3
LN68DUQ2,3.5
N5221HOI,3.69
YBPDYRW4,3.0
CNBSPNZ7,3.25
OKORB9JG,2.71
744T7TTX,3.5
LGSYATK6,3.43
DNWMJQUQ,3.07
KISKRTN6,2.9
JCNRPDSN,2.88
EW7VOUY4,3.71
TAI8NADN,2.85
CIQOJEAM,3.71
CTFD7ANG,2.72
9GU56GF9,2.7
SH2DU1ER,2.71
SFHGZKMY,3.36
WSE3WBDM,3.73
UYGFH2VE,2.5
C6Q4O8EJ,3.0
QHRBEEXA,3.2
FLPCEDJG,3.2
KCLML4F7,3.5
BAYUQP4L,2.58
4LLFHSTF,3.29
TUZ6K9GV,3.17
VN9DJC5B,3.21
MFM94BPY,3.07
VUBJIPYU,3.42
F6AKQVBJ,3.21
EFCM9CXY,2.74
JY9HBRUB,3.79
3ZVBADV5,3.1
Z7EZRZOK,3.5
17QVNHDK,2.5
I4XD57G7,3.3
K2INRU4T,4.0
H4TJQ7T2,3.75
BQY9GQWQ,3.0
HDYBFO9L,3.2
CIDTZ5TG,3.36
WP9LEOWZ,3.78
8KBK837K,3.38
JO2JAG53,3.42
MXYRLDLP,3.1
KDSKTZHD,3.43
KVMJTJGU,3.0
BIG85COZ,3.86
XAKK3V8S,3.09
9I2O8USE,3.0
VNEHDOJX,3.64
6FOCWTNF,3.25
AXHIVBK8,3.43
GEMDBZYR,3.29
UK7LQZKK,3.14
CJP2PXRE,3.57
YOX2ZRFJ,3.16
SCKAXO6H,4.0
ZSDDCBVF,2.92
